20.028528,0.000,-0.101,0.0554,0.150,0.004,0.032
7.057024686,-19.397,-0.077,-0.0201,0.099,0.003,-0.053
0.1481794562,-20.560,0.051,-0.1011,0.010,-0.069,-0.049
12.21910068,-40.455,-0.054,-0.0771,-0.007,-0.130,-0.029
17.79551779,-10.685,-0.049,0.0514,0.104,0.003,0.080
0.2117441375,-22.268,0.078,-0.0544,-0.086,-0.083,-0.134
23.00020341,-1.535,0.019,-0.0491,-0.049,0.031,0.085
3.281037654,-18.051,-0.004,0.0784,-0.102,-0.056,-0.007
7.390825116,-11.304,-0.068,0.0188,-0.025,0.104,0.026
2.843916659,-13.982,0.022,-0.0035,-0.077,-0.010,-0.029
4.887282219,-16.537,0.038,-0.0678,-0.148,-0.042,-0.039
18.14104562,-4.781,-0.059,0.0221,-0.035,-0.007,0.061
2.322821079,-25.313,-0.075,0.0378,-0.009,-0.001,-0.023
0,-22.602,-0.003,-0.0587,-0.016,0.002,-0.036
0,-36.165,0.031,-0.0748,-0.135,-0.098,-0.039
19.01442885,-0.009,0.007,-0.0029,0.035,-0.039,0.036
18.85633874,-4.334,0.012,0.0310,-0.055,-0.008,-0.005
4.340568391,-11.225,-0.051,0.0069,-0.036,0.043,0.012
4.079726283,-18.438,-0.026,0.0123,-0.062,0.007,0.000
0.005154773381,-17.851,0.012,-0.0508,-0.083,-0.039,-0.051
14.19318225,-5.343,0.064,-0.0261,-0.020,-0.026,0.025
8.257106869,-8.003,0.106,0.0115,-0.094,-0.040,-0.014
25.38178128,-0.008,-0.026,0.0639,0.006,0.089,0.077
15.118605,0.000,-0.050,0.1057,0.070,0.092,0.028
0,-18.096,0.008,-0.0262,0.055,0.051,-0.055
11.22125402,-1.799,0.058,-0.0499,0.023,-0.022,0.005
17.90398201,-0.011,0.013,0.0079,0.032,-0.047,0.003
30.359639,0.000,0.022,0.0581,0.075,0.063,0.055
0,-18.162,0.119,0.0129,0.032,0.016,-0.042
29.38214131,-0.008,-0.023,0.0219,0.147,0.077,0.064
55.405727,0.000,-0.038,0.1189,0.177,0.077,0.055
6.681771652,-16.010,-0.002,-0.0226,0.113,0.041,-0.078
39.89538777,-10.957,-0.041,-0.0377,0.076,0.017,0.040
6.837299746,-12.890,-0.010,-0.0016,0.006,-0.079,-0.042
19.93637433,-14.563,-0.034,-0.0412,0.061,-0.001,-0.010
13.69935911,-7.456,-0.065,-0.0206,0.046,-0.052,-0.011
0,-36.557,0.038,-0.0344,0.018,-0.044,-0.024
5.299365505,-20.088,0.100,-0.0651,-0.078,-0.076,-0.041
30.28891369,-5.300,0.139,0.0376,0.043,0.014,0.079
20.623384,-9.527,-0.013,0.0998,0.000,0.059,0.021
43.21868205,-1.425,-0.086,0.1395,0.064,0.218,0.119
0,-38.229,0.040,-0.0131,0.010,0.008,-0.131
19.68148997,-5.850,0.052,-0.0860,0.015,0.032,0.046
9.958350114,-24.869,0.087,0.0405,0.041,-0.091,-0.005
39.094882,0.000,0.034,0.0518,0.108,0.097,0.057
22.126585,0.000,0.073,0.0867,0.149,0.082,0.030
19.01978157,-8.037,0.055,0.0341,0.177,0.091,0.004
36.8257083,-3.840,-0.064,0.0731,0.287,0.103,0.069
2.596076744,-26.732,-0.041,0.0553,0.195,0.060,-0.013
4.732162929,-19.026,-0.027,-0.0637,0.123,0.005,-0.050
19.90923801,-15.044,0.053,-0.0413,0.014,-0.055,0.009
0,-25.686,0.111,-0.0265,0.110,-0.077,-0.035
53.06628012,-2.302,0.030,0.0527,0.153,0.062,0.088
48.877737,0.000,0.120,0.1113,0.181,0.076,0.023
16.3202651,-28.012,0.288,0.0304,0.131,0.119,0.007
79.17522945,-4.905,0.120,0.1202,0.214,0.143,0.113
68.85726286,-11.395,0.031,0.2879,0.385,0.295,0.175
57.2660077,-28.933,-0.035,0.1201,0.261,0.233,-0.058
35.12515955,-0.004,-0.031,0.0280,0.361,0.206,0.086
0.005833786761,-45.819,0.043,-0.0347,0.291,-0.092,-0.120
31.53254637,-0.102,-0.156,-0.0310,0.371,0.055,0.099
0.00591893354,-33.927,-0.106,0.0529,0.360,-0.078,-0.052
5.205720883,-30.480,0.013,-0.1617,0.162,-0.056,-0.109
9.372802895,-22.852,-0.048,-0.1063,0.142,-0.159,0.003
15.19134324,-14.462,-0.065,0.0132,0.145,-0.096,0.010
4.808920496,-22.726,0.022,-0.0484,-0.027,-0.045,-0.059
13.11990501,-9.540,-0.042,-0.0651,-0.211,-0.055,-0.006
24.33141391,-2.532,-0.388,0.0223,-0.124,-0.036,0.029
3.451305489,-29.006,-0.426,-0.0423,-0.281,-0.049,-0.071
2.726405924,-159.295,-0.055,-0.3882,-0.467,-0.360,-0.316
30.74802038,-82.183,-0.301,-0.4249,-0.681,-0.497,-0.109
30.26899533,-22.509,-0.208,-0.0549,-0.575,-0.371,0.054
34.20891253,-166.478,0.218,-0.3013,-0.819,-0.410,-0.355
70.45729292,-34.448,0.141,-0.2077,-0.676,-0.154,0.138
31.06570963,-16.070,-0.041,0.2078,-0.617,-0.138,0.081
38.67367202,-7.498,0.006,0.1525,-0.487,0.279,0.071
9.158727197,-68.061,0.093,-0.0407,-0.592,0.040,-0.103
21.140774,0.000,0.097,0.0147,-0.504,0.077,0.120
6.223944053,-29.458,0.172,0.0960,-0.456,-0.010,-0.024
40.607141,0.000,0.035,0.0968,-0.019,0.217,0.121
31.08709612,-43.480,-0.118,0.1721,0.140,0.148,0.051
18.37659791,-28.352,-0.065,0.0348,0.070,0.156,-0.016
4.989487492,-31.523,0.036,-0.1176,0.315,-0.067,-0.102
18.20302873,-8.024,-0.024,-0.0650,0.225,-0.081,0.037
3.484907733,-24.329,-0.149,0.0359,0.143,-0.066,-0.001
0.01870898597,-119.981,-0.276,-0.0243,0.057,0.012,-0.023
0,-47.334,-0.217,-0.1489,0.037,-0.150,-0.125
0.007364727974,-66.025,0.049,-0.2765,-0.234,-0.300,-0.151
20.48467214,-43.261,-0.018,-0.2173,-0.276,-0.343,-0.065
44.02709997,-13.721,-0.031,0.0498,-0.282,-0.103,0.115
22.25376297,-123.684,0.168,-0.0177,-0.465,-0.083,-0.132
57.39741591,-12.537,0.173,-0.0313,-0.348,0.084,0.101
51.35508326,-5.245,0.067,0.1681,-0.180,0.036,0.067
40.51550764,-5.188,-0.057,0.1727,-0.111,0.274,0.106
22.36815277,-29.495,-0.292,0.0667,-0.149,0.134,-0.039
40.28489257,-20.857,-0.202,-0.0571,-0.144,0.049,-0.018
2.37836397,-54.348,0.210,-0.2921,-0.293,-0.331,-0.274
53.6990045,-7.952,0.107,-0.2017,-0.068,-0.220,0.073
55.38013798,-2.892,0.024,0.2098,0.134,-0.065,0.137
9.285995865,-25.934,0.022,0.1069,-0.011,0.180,-0.030
29.85872126,-9.238,-0.015,0.0244,0.176,0.162,0.055
12.73961655,-20.733,0.100,0.0216,0.042,-0.009,-0.033
20.48990481,-10.947,0.130,-0.0151,-0.007,0.039,0.018
32.73066,0.000,-0.051,0.0996,-0.031,0.067,0.082
30.33516972,-11.895,-0.036,0.1303,0.056,0.148,0.049
2.403259173,-37.084,0.065,-0.0507,-0.025,0.031,-0.099
21.64751607,-0.005,-0.068,-0.0361,0.313,0.012,0.063
17.79543557,-15.967,-0.125,0.0647,0.242,-0.035,0.002
0.006339727962,-38.539,-0.062,-0.0675,0.036,-0.004,-0.069
19.00221493,-26.327,0.029,-0.1246,0.010,-0.123,-0.056
0,-43.356,0.030,-0.0622,-0.051,-0.131,-0.007
17.73681137,-11.219,-0.073,0.0290,0.018,-0.027,0.036
10.81100886,-16.005,-0.150,0.0298,-0.006,0.023,-0.006
4.98883638,-23.101,-0.035,-0.0729,-0.155,-0.037,-0.067
4.53210532,-30.303,0.027,-0.1497,-0.286,-0.156,-0.083
34.60300946,-0.005,0.017,-0.0354,-0.139,-0.102,0.047
9.840998615,-24.735,-0.049,0.0274,-0.222,-0.055,-0.020
12.62015765,-3.519,-0.009,0.0172,-0.187,0.065,0.037
5.316212187,-24.655,0.175,-0.0494,-0.204,-0.069,-0.087
31.56923223,-6.266,0.055,-0.0093,-0.071,0.028,0.077
30.96851146,-4.310,0.059,0.1754,0.033,0.089,0.098
5.00430492,-23.273,0.139,0.0549,-0.045,0.132,-0.043
29.08744963,-2.527,-0.066,0.0587,0.062,0.157,0.102
14.70230956,-19.480,-0.086,0.1391,0.166,0.096,0.034
0,-33.484,0.037,-0.0693,0.146,0.036,-0.103
7.127324638,-17.816,-0.002,-0.0859,0.116,-0.052,0.018
29.208674,0.000,-0.045,0.0366,0.155,-0.067,0.019
4.448096899,-20.131,-0.069,-0.0019,0.097,0.016,-0.021
7.49362832,-10.284,0.014,-0.0453,0.159,-0.026,-0.024
7.853873861,-12.758,0.113,-0.0687,0.037,-0.090,-0.044
26.58792506,-2.665,-0.015,0.0140,-0.002,-0.010,0.058
23.316767,0.000,-0.016,0.1130,0.095,0.068,0.054
0,-26.435,0.022,-0.0152,-0.079,0.043,-0.070
20.97242891,-19.328,0.091,-0.0163,-0.060,0.039,0.054
19.66007785,-9.817,0.118,0.0216,0.012,-0.048,-0.032
29.56582989,-1.604,0.078,0.0912,0.118,0.145,0.123
32.54313554,-10.406,0.150,0.1184,0.093,0.086,-0.005
20.59262945,-0.851,-0.076,0.0777,0.197,0.201,0.083
28.52619371,-2.689,-0.093,0.1503,0.289,0.145,0.068
0,-28.864,0.099,-0.0762,0.190,0.006,-0.143
21.18095735,-0.003,0.037,-0.0921,0.182,-0.025,0.046
15.19216226,-11.145,-0.050,0.0939,0.175,-0.044,0.048
2.230664624,-16.045,-0.067,0.0375,0.235,0.084,-0.010
0.6268173913,-22.800,0.019,-0.0503,0.141,-0.003,-0.040
19.34983435,-12.572,0.027,-0.0671,0.146,-0.077,-0.027
20.5661858,-0.013,-0.045,0.0194,0.069,-0.021,0.046
2.155894817,-18.741,0.061,0.0270,0.055,0.000,-0.019
4.31297793,-12.725,0.017,-0.0449,-0.053,0.001,-0.026
26.832698,0.000,0.007,0.0607,-0.034,0.041,0.086
7.968200086,-16.777,0.110,0.0168,0.035,-0.009,-0.069
27.67637933,-0.005,0.047,0.0069,0.065,0.093,0.076
12.9402422,-7.770,-0.043,0.1100,0.051,0.041,0.019
13.12900637,-10.310,-0.064,0.0324,0.074,0.123,0.013
1.888818055,-15.922,0.079,-0.0426,0.059,-0.023,-0.056
0,-21.620,0.039,-0.0644,0.077,-0.051,-0.009
18.19678707,-7.132,-0.011,0.0791,0.118,0.023,0.088
2.340762621,-16.380,0.062,0.0392,0.089,0.030,-0.049
20.574596,0.000,0.064,-0.0107,0.153,0.077,0.038
10.74584907,-14.277,0.035,0.0620,0.090,0.013,0.024
16.87516673,-8.819,-0.047,0.0645,0.200,0.102,0.040
12.20434892,-9.865,-0.063,0.0347,0.104,0.059,-0.006
7.038836325,-21.785,0.014,-0.0473,0.043,-0.007,-0.042
4.924366207,-16.554,-0.011,-0.0630,0.008,-0.069,-0.021
49.97968779,-8.886,0.006,0.0140,0.100,-0.028,0.035
14.11114766,-39.552,-0.025,-0.0111,0.062,-0.033,-0.047
12.47378967,-0.004,-0.060,0.0061,0.027,0.042,0.053
9.965086291,-17.916,0.065,-0.0250,-0.002,-0.071,-0.078
9.54355106,-12.757,-0.028,-0.0599,-0.023,-0.007,0.018
13.45858446,-5.499,-0.065,0.0647,0.000,-0.013,0.047
0,-22.533,0.057,-0.0285,-0.115,-0.011,-0.075
18.42050151,-0.010,0.037,-0.0646,-0.099,-0.018,0.011
18.421913,0.000,-0.017,0.0571,-0.011,-0.018,0.046
9.641324251,-16.543,0.069,0.0371,0.001,0.048,-0.009
7.837935608,-14.148,0.032,-0.0171,-0.042,0.029,0.002
48.120022,0.000,0.055,0.0787,0.081,0.059,0.077
16.87119364,-17.186,0.114,0.0319,-0.017,0.034,-0.045
20.38235993,-3.910,0.056,0.0554,0.161,0.132,0.100
15.1202469,-7.912,0.045,0.1138,0.157,0.069,0.014
38.50213167,-0.010,0.051,0.0559,0.153,0.156,0.042
3.578855348,-29.141,0.033,0.0454,0.231,0.059,0.003
10.15535998,-1.762,-0.108,0.0509,0.268,0.093,0.048
20.85562605,-10.989,-0.006,0.0334,0.208,0.037,-0.011
0.00396273589,-29.629,0.137,-0.1043,0.133,-0.060,-0.094
19.34492,0.000,-0.014,-0.0062,0.219,-0.017,0.088
14.78426851,-0.119,-0.034,0.1373,0.191,0.043,0.050
4.786744575,-19.619,0.017,-0.0140,0.173,0.074,-0.064
17.92741698,-0.698,-0.077,-0.0337,0.102,0.016,0.030
9.901942965,-12.952,-0.158,0.0173,0.076,-0.046,-0.013
1.578637545,-14.076,-0.028,-0.0766,-0.030,-0.047,-0.064
1.555069462,-17.136,0.112,-0.1583,-0.128,-0.171,-0.094
24.1061037,-0.656,-0.107,-0.0280,-0.105,-0.092,0.066
12.49308827,-1.810,-0.055,0.1124,-0.049,0.018,0.044
0,-18.626,0.092,-0.1087,-0.108,-0.041,-0.153
18.56504426,-0.003,0.020,-0.0552,-0.098,-0.011,0.098
12.73471055,-4.779,-0.103,0.0925,-0.153,-0.061,-0.006
28.3284635,-0.006,-0.084,0.0204,-0.064,0.118,0.026
0.9293378057,-19.784,0.098,-0.1033,-0.223,-0.109,-0.129
15.54104259,-0.003,0.071,-0.0836,-0.164,-0.058,0.046
20.24860989,-0.700,0.003,0.0980,-0.048,-0.031,0.052
6.093060505,-10.610,-0.030,0.0715,0.065,0.117,0.019
6.354422866,-20.921,-0.015,0.0034,-0.018,0.056,-0.021
3.013722939,-12.875,-0.089,-0.0347,-0.077,-0.011,-0.014
10.65455151,-7.375,-0.087,-0.0152,0.075,-0.036,-0.001
0.004817942009,-36.135,0.016,-0.0893,-0.111,-0.103,-0.088
11.323396,0.000,0.013,-0.0871,-0.104,-0.088,0.001
6.62121831,-9.512,0.038,0.0160,-0.115,-0.072,0.015
12.41115359,-3.035,0.071,0.0132,0.012,0.014,-0.002
15.31664065,-0.004,0.067,0.0384,0.007,0.053,0.040
15.12878997,-11.414,0.148,0.0711,-0.015,0.069,0.031
14.83634116,-0.005,0.039,0.0666,-0.003,0.107,0.036
35.97125049,-0.005,-0.010,0.1475,0.130,0.179,0.112
7.656568844,-19.664,0.048,0.0390,0.071,0.075,-0.073
17.4674439,-0.004,-0.024,-0.0098,0.135,0.102,0.063
12.5870233,-13.611,0.013,0.0478,0.208,-0.025,-0.015
16.01621229,-10.529,0.028,-0.0236,0.199,0.039,-0.008
24.43772223,-0.007,-0.027,0.0129,0.205,-0.002,0.021
4.161784372,-13.270,-0.036,0.0279,0.213,0.020,0.007
3.304497571,-10.392,-0.002,-0.0267,0.140,-0.005,-0.033
8.350684766,-5.179,-0.086,-0.0360,0.106,-0.029,-0.003
11.13867095,-4.769,-0.113,-0.0025,0.070,-0.036,0.000
0.5590388791,-19.219,-0.008,-0.0855,-0.127,-0.088,-0.086
6.08242321,-6.468,-0.070,-0.1127,-0.081,-0.113,-0.027
12.73856559,-8.445,-0.011,-0.0075,-0.125,-0.093,0.020
0,-17.175,0.033,-0.0698,-0.199,-0.097,-0.089
52.32504155,-0.010,-0.035,-0.0112,-0.112,0.008,0.078
2.610240718,-14.403,0.046,0.0325,-0.179,-0.057,-0.046
22.96218361,-0.013,0.050,-0.0347,-0.175,0.043,0.011
10.84130899,-12.646,0.014,0.0456,-0.107,0.000,0.035
18.77323208,-0.010,-0.009,0.0498,-0.089,0.061,0.015
5.894873671,-6.031,-0.017,0.0135,-0.091,0.048,-0.002
15.29436524,-4.263,-0.025,-0.0088,-0.012,0.006,-0.007
7.472401927,-10.203,0.007,-0.0171,0.005,-0.019,-0.010
13.20186621,-12.215,0.055,-0.0253,-0.030,-0.032,-0.015
18.73080869,-0.289,0.048,0.0071,0.082,-0.003,0.022
12.8259678,-0.004,0.037,0.0547,0.036,0.039,0.032
21.39859184,-0.010,0.000,0.0477,0.097,0.070,0.015
14.84883104,-0.008,-0.099,0.0366,0.107,0.069,0.021
20.80763208,-8.939,-0.090,0.0001,0.051,0.015,-0.021
0,-15.644,0.010,-0.0986,-0.041,-0.077,-0.077
12.11603924,-10.228,-0.027,-0.0899,-0.052,-0.111,-0.012
13.90092258,-5.348,-0.086,0.0103,-0.022,-0.067,0.023
0.007253551201,-36.261,-0.088,-0.0267,-0.062,-0.039,-0.049
3.330342767,-13.201,-0.034,-0.0859,-0.083,-0.063,-0.036
7.965277469,-14.945,0.103,-0.0882,-0.157,-0.138,-0.052
26.01780906,-0.008,0.028,-0.0345,-0.172,-0.071,0.017
21.114149,0.000,-0.076,0.1033,-0.101,0.052,0.086
0.5542746878,-12.914,-0.013,0.0284,-0.180,0.046,-0.058
8.337999048,-5.811,0.060,-0.0758,-0.177,0.010,-0.016
14.69379527,-0.005,0.043,-0.0100,-0.094,-0.070,0.006
26.934025,0.000,0.048,0.0598,-0.028,0.044,0.054
2.916521671,-9.993,0.010,0.0425,-0.062,0.048,-0.012
13.081782,0.000,-0.158,0.0478,0.047,0.102,0.059
2.27003533,-11.547,-0.212,0.0102,0.034,-0.001,-0.049
3.300615396,-22.504,-0.100,-0.1585,-0.024,-0.099,-0.109
5.813453487,-38.620,0.101,-0.2121,-0.144,-0.261,-0.103
20.50249321,-8.298,0.116,-0.1000,-0.227,-0.209,0.003
15.690002,0.000,-0.004,0.1008,-0.069,-0.002,0.098
10.04163213,-16.255,-0.057,0.1162,-0.035,0.119,0.018
0.4049749562,-17.807,-0.069,-0.0039,-0.063,0.094,-0.022
5.510143602,-17.511,0.027,-0.0570,-0.152,-0.039,-0.035
1.479094594,-17.468,0.127,-0.0692,-0.174,-0.091,-0.035
18.16189742,-0.004,-0.024,0.0272,-0.172,-0.008,0.062
16.320921,0.000,-0.045,0.1267,-0.058,0.092,0.065
0,-22.380,0.022,-0.0240,-0.038,0.038,-0.089
17.752037,0.000,0.045,-0.0449,0.109,0.020,0.044
4.402226023,-5.472,0.105,0.0220,0.084,-0.067,-0.022
15.8248723,-3.178,0.062,0.0445,0.053,0.089,0.067
12.99233174,-0.004,-0.009,0.1051,0.073,0.083,0.038
4.885115476,-11.146,0.048,0.0616,0.119,0.128,0.023
0,-19.667,0.064,-0.0091,0.121,0.029,-0.032
17.448867,0.000,-0.027,0.0478,0.236,0.071,0.080
8.261610084,-13.077,-0.013,0.0642,0.158,0.032,-0.016
7.367088461,-5.919,0.022,-0.0268,0.082,0.053,-0.011
4.297069593,-11.495,-0.009,-0.0128,0.170,-0.029,-0.002
14.14099771,-0.008,-0.007,0.0221,0.149,0.011,0.024
0,-18.538,0.018,-0.0088,0.139,-0.011,-0.033
19.03904509,-0.003,-0.039,-0.0066,0.098,0.017,0.026
6.93901446,-4.406,-0.033,0.0181,0.052,-0.015,-0.008
3.374209898,-13.111,0.052,-0.0394,-0.003,-0.013,-0.031
8.191656184,-6.675,0.002,-0.0330,0.028,-0.041,-0.002
16.75540803,-0.005,-0.125,0.0516,0.001,0.020,0.053
0.004123133715,-14.427,-0.093,0.0024,-0.034,0.001,-0.051
0.9516965711,-16.825,-0.038,-0.1248,-0.097,-0.072,-0.074
15.71188368,-13.135,0.024,-0.0934,-0.115,-0.144,-0.020
0,-19.652,0.095,-0.0384,-0.158,-0.112,-0.019
24.63606982,-0.010,0.052,0.0235,-0.082,0.004,0.042
15.96953322,-0.005,-0.153,0.0945,-0.057,0.076,0.052
18.3929742,-0.026,-0.203,0.0521,-0.049,0.094,0.000
0.2624431681,-23.633,-0.057,-0.1534,-0.171,-0.101,-0.153
23.62935572,-45.359,-0.076,-0.2031,-0.218,-0.203,-0.050
0.01063751607,-57.251,-0.214,-0.0571,-0.279,-0.210,-0.007
4.282630677,-14.755,-0.121,-0.0761,-0.297,-0.126,-0.069
17.12632185,-39.587,-0.035,-0.2141,-0.368,-0.221,-0.145
24.14222592,-1.916,0.068,-0.1208,-0.324,-0.190,0.025
0,-32.510,0.124,-0.0350,-0.365,-0.180,-0.080
24.62970865,-0.003,-0.133,0.0475,-0.280,0.092,0.116
7.227824828,-13.463,-0.078,0.1123,-0.336,0.044,-0.004
2.437018724,-21.073,-0.009,-0.1329,-0.464,-0.017,-0.129
23.36128263,-0.005,-0.008,-0.0777,-0.260,-0.081,0.052
7.783006594,-19.837,-0.016,-0.0089,-0.271,-0.138,-0.060
16.353099,-0.996,-0.052,-0.0085,-0.212,0.043,0.052
11.05563914,-34.853,0.016,-0.0159,-0.211,-0.076,-0.068
12.96460307,-8.024,0.008,-0.0518,-0.049,0.000,0.016
9.182525919,-12.972,0.002,0.0164,-0.094,-0.051,0.000
6.720260233,-12.237,0.045,0.0084,-0.017,0.024,0.008
0,-35.228,0.020,0.0024,-0.139,0.003,-0.006
62.28372394,-0.014,-0.083,0.0448,-0.085,0.053,0.051
2.001396424,-12.889,-0.154,0.0203,0.014,0.015,-0.030
3.842711215,-23.520,-0.048,-0.0828,-0.090,-0.032,-0.044
0.009669710282,-56.897,0.113,-0.1460,-0.131,-0.184,-0.102
66.5113196,-1.791,0.052,-0.0484,-0.130,-0.093,0.053
54.59393721,-0.011,0.064,0.1126,-0.003,0.011,0.059
2.289918273,-18.662,0.085,0.0519,-0.026,0.105,-0.007
32.8644367,-1.106,0.050,0.0638,0.045,0.123,0.071
12.41138084,-4.944,0.003,0.0845,0.050,0.077,0.013
9.586059981,-7.129,-0.004,0.0501,0.092,0.121,0.037
0.9801967409,-16.831,0.027,0.0030,0.008,0.016,-0.034
20.0378215,-2.044,-0.030,-0.0043,0.076,0.032,0.029
2.175841926,-7.794,-0.003,0.0270,0.118,-0.007,-0.002
0.7109811395,-17.168,0.029,-0.0298,0.192,0.000,-0.027
8.413284118,-1.848,0.022,-0.0029,0.164,-0.005,0.024
13.23278872,-0.046,0.034,0.0294,0.109,0.002,0.005
14.461156,0.000,0.069,0.0216,0.133,0.046,0.017
13.25990933,-1.639,0.007,0.0339,0.079,0.039,0.017
21.44980633,-2.610,-0.033,0.0686,0.117,0.085,0.051
5.015233262,-13.120,0.000,0.0070,0.036,0.024,-0.050
24.90318725,-0.013,0.028,-0.0391,0.081,0.018,0.011
1.51811178,-17.012,0.074,-0.0001,0.040,-0.050,-0.011
67.16436846,-3.236,0.033,0.0279,0.082,0.039,0.039
16.38636384,-0.005,0.070,0.0740,0.144,0.063,0.040
16.76686795,-11.138,0.073,0.0377,0.118,0.072,-0.002
22.31424731,-0.005,0.009,0.0702,0.185,0.110,0.072
5.312640005,-22.586,0.031,0.0726,0.169,0.070,0.000
12.39024916,-10.677,-0.038,0.0094,0.161,0.082,0.009
11.53888245,-5.876,-0.060,0.0309,0.125,0.031,0.027
1.406338283,-11.303,0.009,-0.0322,0.116,-0.029,-0.059
6.248812021,-14.377,-0.065,-0.0596,0.104,-0.032,0.008
2.804543493,-6.306,-0.139,0.0176,0.125,-0.050,0.009
0.5956418536,-15.043,-0.048,-0.0646,0.017,-0.056,-0.074
1.603927863,-7.565,0.009,-0.1388,-0.088,-0.129,-0.065
6.20794619,-7.374,0.036,-0.0479,-0.069,-0.122,0.017
0,-15.651,0.038,0.0092,-0.149,-0.056,-0.008
22.81308833,-2.503,0.075,0.0356,-0.106,0.053,0.043
18.02609144,-10.388,0.103,0.0377,-0.115,0.030,-0.006
20.26664,0.000,0.039,0.0752,-0.061,0.119,0.081
15.53153782,-8.006,0.042,0.1026,0.028,0.097,0.022
14.42598898,-5.791,-0.056,0.0391,0.037,0.120,0.017
30.274234,0.000,-0.077,0.0423,0.053,0.064,0.025
0.6579309211,-13.629,0.035,-0.0563,0.046,-0.039,-0.081
7.979066704,-2.538,-0.042,-0.0774,0.114,-0.053,0.004
9.945728769,-1.824,-0.097,0.0345,0.128,-0.047,0.031
0,-12.772,-0.053,-0.0415,0.064,-0.038,-0.072
0,-6.960,0.020,-0.0974,-0.005,-0.067,-0.025
0.005232319541,-13.651,0.063,-0.0534,-0.027,-0.126,-0.028
8.375469032,-1.713,-0.057,0.0204,-0.060,-0.005,0.049
10.03857689,-0.976,-0.102,0.0626,-0.067,0.034,0.014
0.004283356789,-19.841,-0.058,-0.0568,-0.156,-0.008,-0.071
10.4678179,-6.971,-0.112,-0.1022,-0.212,-0.088,-0.032
6.518397043,-12.309,-0.028,-0.0580,-0.157,-0.129,-0.026
0.7576958183,-20.454,0.076,-0.1123,-0.247,-0.144,-0.086
28.04786252,-0.005,0.054,-0.0278,-0.219,-0.054,0.058
9.794888212,-11.959,0.021,0.0764,-0.129,-0.009,0.018
14.11064632,-2.130,-0.003,0.0539,-0.068,0.112,0.036
0,-16.504,0.011,0.0212,-0.054,0.039,-0.014
5.820771261,-14.645,-0.024,-0.0034,-0.092,0.032,0.012
8.6516316,-4.510,-0.079,0.0120,-0.106,-0.004,0.000
0.006532307986,-15.455,-0.058,-0.0241,-0.059,-0.012,-0.024
2.037568471,-16.279,0.045,-0.0792,-0.083,-0.079,-0.055
4.635666072,-7.627,0.073,-0.0580,-0.059,-0.082,-0.003
17.033795,0.000,0.085,0.0450,0.074,-0.010,0.048
19.368959,0.000,0.172,0.0727,0.041,0.070,0.025
24.96161,0.000,0.055,0.0852,0.083,0.133,0.060
148.240812,-68.103,-0.033,0.1719,0.159,0.197,0.112
0.7572255478,-16.574,-0.015,0.0554,0.118,0.116,-0.056
19.178853,0.000,-0.089,-0.0328,0.129,0.079,0.023
0.483670992,-35.598,0.008,-0.0150,0.091,-0.071,-0.038
0,-13.413,0.081,-0.0888,0.065,-0.065,-0.050
14.49941264,-5.138,0.008,0.0081,0.179,-0.030,0.059
20.86454773,-0.007,-0.015,0.0810,0.204,0.030,0.022
